detid,flow
341235339#2,0
341237287#1,0
341237287#2,0
341237300,0
34748926#0,0
34748926#1,0
34748926#2,0
34748926#4,0
34748926#5,0
34748926#6,0
34748926#7,0
351926430#0,0
351926430#1,0
351926430#2,0
351926431#0,0
351926431#1,0
351928965,0
352314133#0,0
352314133#1,0
352314133#2,0
352314133#3,0
352314133#4,0
355751067,0
365170341#0,0
365170341#1,0
365170341#2,0
366394533#0,0
366394533#1,0
366394533#2,0
366394533#3,0
366394533#4,0
366394533#5,0
366394533#6,0
367353151#0,0
367353151#1,0
367718513,0
367718514,0
367718515,0
37210972,0
377222006,0
377222006-AddedOnRampEdge,0
387116660,0
387116665,0
387116670,0
387116673,0
387116675,0
387116677,0
387116679,0
387116682#0,0
387116682#1,0
387116682#2,0
387116684#0,0
387116684#1,0
387116684#2,0
387116687#1,0
387116687#2,0
387116687#3,0
387116690,0
387116691#0,0
387116691#1,0
387116691#2,0
387116691#3,0
387116693#0,0
387116693#1,0
387116693#2,0
387116695#0,0
387116695#1,0
387116696#0,0
387116696#1,0
387141246,0
387141247,0
387141248,0
387141249#0,0
387141249#1,0
387141249#2,0
387141250,0
387141253,0
38912386#0,0
38912386#1,0
38912386#2,0
38912400#5,0
406190365#0,0
406190365#1,0
406190365#2,0
406190365#3,0
406190365#4,0
406190367#0,0
406190367#1,0
412738032#0,0
412738032#1,0
412738032#2,0
412738032#3,0
412738032#4,0
412738032#5,0
43558114,0
43709750#0,0
43709750#1,0
449836592#0,0
449836592#1,0
449836593,0
453507290,0
453507494#1,0
453507494#2,0
453731337,0
453778002#0,0
453778002#1,0
453778002#2,0
453778002#3,0
453778002#4,0
453778003#0,0
453778003#1,0
453778004,0
458521668#0,0
458521668#1,0
458521669#0,0
458521669#1,0
458521669#2,0
458521669#3,0
458521670,0
458640432#0,0
458640432#1,0
458640432#2,0
458640440#10,0
458640440#11,0
458640440#12,0
458640440#2,0
458640440#3,0
458640440#4,0
458640440#5,0
458640440#6,0
458640440#7,0
458640440#8,0
458640440#9,0
459127654#0,0
459127654#1,0
459127654#2,0
459127654#3,0
459127654#4,0
459135920#0,0
459135920#1,0
459135921#0,0
459135921#1,0
459387909,0
459389999,0
460558537,0
46760013,0
46968393#0,0
46968393#1,0
46968394#0,0
46968394#1,0
46968394#2,0
46968394#3,0
46968407#0,0
46968407#1,0
46968407#2,0
46968407#3,0
46968407#4,0
46968446#0,0
46968446#1,0
475325984,0
478262567,0
478262569,0
478262570#0,0
478262570#1,0
478269905#0,0
478269905#1,0
478269909#0,0
478269909#1,0
478269915#3,0
478269915#4,0
478269921#0,0
478269921#1,0
478269921#2,0
478269925,0
478269930#0,0
478269935#0,0
478269935#1,0
478273185#0,0
478273185#1,0
478273185#2,0
478273190#1,0
478273190#2,0
478273195,0
478273196,0
478273197,0
50946178,0
50950446#0,0
50950446#1,0
50950446#2,0
50950446#3,0
50950446#4,0
50950446#5,0
50950446#6,0
50950447#0,0
50950447#1,0
51041844#0,0
51041844#1,0
51822245#0,0
51822245#1,0
51822245#10,0
51822245#11,0
51822245#12,0
51822245#2,0
51822245#3,0
51822245#4,0
51822245#5,0
51822245#6,0
51822245#7,0
51822245#8,0
51822245#9,0
51822247#0,0
51822247#1,0
51822247#2,0
51822247#3,0
51822249#0,0
51822249#1,0
51822249#2,0
51822249#3,0
51822249#4,0
51822252#0,0
51822252#1,0
51822252#10,0
51822252#11,0
51822252#12,0
51822252#2,0
51822252#3,0
51822252#4,0
51822252#6,0
51822252#7,0
51822252#8,0
51822252#9,0
51822254#0,0
51822254#1,0
51822255#0,0
51822255#1,0
51822255#10,0
51822255#11,0
51822255#12,0
51822255#13,0
51822255#14,0
51822255#15,0
51822255#16,0
51822255#2,0
51822255#3,0
51822255#4,0
51822255#5,0
51822255#6,0
51822255#7,0
51822255#8,0
51822255#9,0
51822256#0,0
51822256#1,0
51822257#0,0
51822257#1,0
51822257#2,0
51822257#3,0
51822259#0,0
51822259#1,0
51822259#2,0
51822259#3,0
51822259#4,0
51822259#5,0
51822260#0,0
51822260#1,0
51822260#2,0
51822260#3,0
51822260#4,0
51822260#5,0
51822260#6,0
51822260#7,0
51822260#8,0
51823985,0
51823986,0
51826894#1,0
51826894#2,0
51826894#3,0
51863142#0,0
51863142#1,0
51863142#2,0
51863144#0,0
51863144#1,0
51863144#2,0
51863145#0,0
51863145#1,0
51863145#2,0
51863146,0
51863147#1,0
51863148,0
51863149,0
51863152,0
51875972,0
51875973#0,0
51875973#1,0
51875973#2,0
51875974#1,0
51875974#2,0
51875974#3,0
51875974#4,0
51884822#0,0
51884827,0
51884829,0
51884830#0,0
51884830#1,0
51884831#0,0
51884831#1,0
51884832#0,0
51884832#1,0
563925445#0,0
563925445#1,0
563925446,0
563926091,0
563926118,0
563928289,0
563931659,0
563931661,0
563931977,0
564124814#0,0
564124814#1,0
564124814#2,0
564124814#3,0
564124815,0
564416946,0
570605248,0
576406260,0
583516442,0
599645650#1,0
599649879,0
599649882,0
599649886,0
599649889#0,0
599649891,0
605930021#0,0
605930021#1,0
605930021#2,0
605930022#0,0
605930022#1,0
622689523#0,0
622689523#1,0
622689523#2,0
622689911,0
622806202#0,0
622806202#1,0
622806202#2,0
622817054#1,0
622817054#2,0
622819497,0
622819498#1,0
633852597#0,0
633852597#1,0
633852597#2,0
633852597#3,0
650619931#0,0
650619931#1,0
657072307,0
657072308#0,0
657072308#1,0
657072308#2,0
657072308#3,0
657072309#1,0
657072309#2,0
657072310,0
657072311#1,0
657072313#1,0
657072317#1,0
657072319#1,0
657072320#0,0
657072320#1,0
666960480#0,0
666960480#1,0
666960480#2,0
666960480#3,0
666960584#0,0
666960584#1,0
666960584#2,0
666965088,0
699256794#1,0
699256795,0
699256796,0
699455913,0
699455914#0,0
699455914#1,0
699455915,0
716844698#0,0
716844698#1,0
716844698#2,0
716844698#3,0
722947104,0
722947105#0,0
722947105#1,0
722947106#0,0
722947106#1,0
722947108,0
732731411,0
732731412,0
732734298,0
732734299,0
732735185#0,0
732747346,0
732747347,0
737025195#0,0
737025195#1,0
737025195#2,0
737025195#3,0
737025195#4,0
737025195#5,0
737025255#1,0
737025255#2,0
737025256,0
737025257,0
737025258#1,0
737025258#2,0
737031026#1,0
737031026#2,0
737031026#3,0
737031026#4,0
737031026#5,0
737031027,0
737031028#1,0
737031028#2,0
737031028#3,0
737031028#4,0
737031040#0,0
737031040#1,0
737038321,0
737038330#0,0
737038330#1,0
737694219,0
740812183,0
740812184,0
740812185,0
740812186,0
740812192,0
740812193,0
740812194#0,0
740812194#1,0
740812194#2,0
740812194#3,0
740812194#4,0
741190615#0,0
741190615#1,0
741190615#2,0
741190615#3,0
741190615#4,0
741190825,0
741190826,0
741190827,0
741190828,0
741317313,0
743239547,0
751185007#0,0
751185007#1,0
751443590,0
751443591,0
752093488#1,0
752728929#1,0
752728930#1,0
82893179#1,0
82893179#2,0
82893179#3,0
82893179#4,0
82893179#5,0
82893179#6,0
82893183,0
82896675#0,0
82896675#1,0
82896675#2,0
82896676#0,0
82896676#2,0
82896676#3,0
82896676#4,0
82896681,0
836747619,0
836747620,0
836747621,0
836747626,0
845835000,0
845835001,0
875769252,0
875769260,0
916430136,0
919651732#0,0
919651732#1,0
919651733,0
919651734,0
919773493#0,0
931584828,0
934638251,0
934638252#0,0
934638252#1,0
934638252#2,0
934638252#3,0
934638252#4,0
934638252#5,0
934638252#6,0
934638254,0
981913292,0
