detid,flow
1154386270#0,0
1154386271,0
1154386272#0,0
1154386272#2,0
1154386275#0,0
1154386275#1,0
1154386275#2,0
1154386275#3,0
1154386276,0
1154386277#0,0
1154386277#1,0
1154386277#2,0
1154386277#3,0
1154386277#4,0
1154386277#5,0
1154386277#7,0
1154386278,0
1154386279,0
1154386280#0,0
1154386280#1,0
1154386281,0
1154386282#0,0
1154386282#1,0
1154386283,0
1154386286,0
1154386287,0
1154386289,0
1154386291,0
1154386292,0
1154386293,0
1154386294,0
1154386296,0
1154386297,0
1154386298#0,0
1154386298#1,0
1154386299,0
1154386300,0
1154386301,0
1154386302,0
1154386303,0
1154386304,0
1154386305,0
1154386306,0
1154386307,0
1154386308,0
1154386309,0
1154386310,0
1154386311,0
1154386312#0,0
1154386312#1,0
1154386312#2,0
1154386313,0
1154386314#0,0
1154386314#1,0
1154386314#2,0
1154386317,0
1154386318,0
1154386319#0,0
1154386319#1,0
1154386320,0
1154386321#0,0
1154386321#1,0
1154386322,0
1154386323,0
1154386324,0
1154386325,0
1154386326#0,0
1154386326#1,0
1154386327,0
1154386328,0
1154386329#0,0
1154386329#1,0
1154386330,0
1154386331,0
1154386332#0,0
1154386332#1,0
1154386333,0
1154386335,0
1154476418,0
1154476419#0,0
1154476419#1,0
1154476420,0
1154476425#0,0
1154476425#1,0
1154476429#0,0
1154476429#1,0
1154476429#2,0
1154476429#3,0
1154476429#4,0
1154476432#0,0
1154476434#0,0
1154476435,0
1154476436#0,0
1154476436#1,0
1164554871,0
1164554872,0
1164554874,0
1164554875#0,0
1164554875#1,0
116803446#0,0
116803446#1,0
116803448,0
116803449#1,0
116803451,0
116803452,0
116803453#0,0
116803453#1,0
116803454#0,0
116803454#1,0
116803454#2,0
116803454#3,0
116803454#4,0
116803455,0
116803456#0,0
116803456#1,0
116803457#0,0
116803457#1,0
1168585124,0
1168585125#0,0
1168585125#1,0
116944835,0
116944836#0,0
116944836#1,0
1171314508,0
1171314517,0
118221875#0,0
118221875#1,0
118221875#11,0
118221875#2,0
118221875#5,0
118221875#6,0
118221875#7,0
118221875#8,0
118221875#9,0
118221876#0,0
118221876#1,0
118221876#2,0
118221876#5,0
118221876#6,0
1186447412,0
1186447414,0
1188329601,0
121576160#0,0
121576160#1,0
121576160#3,0
121576164#0,0
121576164#1,0
121576164#2,0
121576164#3,0
121576164#4,0
121576164#5,0
121576167#0,0
121576170#0,0
121576174,0
121576179#0,0
1217037170,0
1217037172,0
1221139559,0
1239968990,0
1243305447,0
1243305448,0
1243305449,0
1243305450,0
1243305451#0,0
1243305451#1,0
1243305451#2,0
1243305452,0
1243305453#0,0
1243305453#1,0
1269120304#0,0
1269120304#2,0
1277326425#0,0
1277326425#1,0
1277326425#2,0
1277326431,0
1277327897,0
129604180,0
129604371,0
129876524#0,0
129876524#1,0
129876524#2,0
129876524#3,0
129876524#4,0
129876524#5,0
1342718690#0,0
1342718690#1,0
1352997655#0,0
1352997655#1,0
1352997655#2,0
1352997655#3,0
1352997655#4,0
1352997655#5,0
1352997656,0
1352997657,0
1352997658,0
1352997659#0,0
1352997659#1,0
1352997660,0
1373538473,0
139460723#0,0
139460723#10,0
139460723#11,0
139460723#12,0
139460723#13,0
139460723#2,0
139460723#3,0
139460723#4,0
139460723#5,0
139460723#6,0
139460723#7,0
139460723#8,0
139460723#9,0
193753529,0
220393185#0,0
220393185#2,0
220393186,0
220393187#0,0
220393187#1,0
220393188,0
220393191#0,0
220393191#2,0
220393191#3,0
220393191#4,0
220393191#5,0
220393191#6,0
220393192#2,0
220393192#3,0
220393192#4,0
220393202#0,0
220393202#1,0
220393202#4,0
220393202#5,0
23211035#0,0
23211035#1,0
23211037#0,0
23211037#3,0
23211039#0,0
23211039#2,0
23211039#3,0
23211039#4,0
23211039#5,0
23734046#0,0
23734046#1,0
23734046#2,0
23734046#4,0
23734642#0,0
23734642#1,0
23734642#2,0
23734642#4,0
23734642#5,0
23734642#6,0
23734642#7,0
23734642#8,0
23734643#0,0
23734643#1,0
23734643#2,0
23734644#0,0
23734644#1,0
23734645#0,0
23734645#1,0
23734646,0
23734699,0
23734700,0
23734701,0
27600016,0
27600017,0
27600018,0
27600021#0,0
288038456#0,0
288038456#1,0
288038456#2,0
288038457#0,0
288038457#1,0
288038457#2,0
288038457#3,0
288038457#4,0
288038457#5,0
30882874#0,0
30882874#1,0
30882875#0,0
30882875#1,0
30882876#0,0
30882876#1,0
30882882,0
30882883,0
30882884#0,0
30882884#1,0
30882884#2,0
30882885,0
30882887,0
30882893#1,0
30882894#0,0
30882894#1,0
30882894#2,0
30882895,0
30887723#0,0
30887723#1,0
30887733#0,0
30887733#1,0
30887734#0,0
30887734#1,0
30887734#2,0
30887734#3,0
30887734#4,0
30887734#5,0
30887734#6,0
30887736#0,0
30887736#1,0
30887736#2,0
30887736#3,0
30887736#4,0
30887736#5,0
30887741,0
30887746#0,0
30887746#1,0
30887747,0
30887748#0,0
30887748#1,0
30887748#2,0
30888873#0,0
30888873#1,0
30890424#0,0
30890424#1,0
30890424#2,0
30890424#3,0
30890424#4,0
30890424#5,0
30890424#6,0
30890426#0,0
30890426#1,0
30890426#10,0
30890426#2,0
30890426#3,0
30890426#4,0
30890426#5,0
30890426#6,0
30890426#9,0
30890427#0,0
30890427#3,0
30890473#0,0
30890797#0,0
30890797#1,0
30890798#0,0
30890798#1,0
30891310#1,0
30891310#2,0
32852239#0,0
32852239#1,0
339309141#1,0
339309146,0
339309148,0
339309149,0
339309150,0
339309154#0,0
339309154#1,0
339309155,0
339309156#1,0
339309156#2,0
339309164,0
340311302#0,0
340311302#1,0
340311302#2,0
344092908,0
344092912#0,0
344092912#2,0
344092916#0,0
344092916#1,0
344092916#2,0
344092919#0,0
344092919#1,0
344092919#2,0
344092919#3,0
344092919#4,0
344092919#5,0
344107086,0
344602926#0,0
344602926#1,0
344602927#0,0
344602927#1,0
350640989,0
350643823,0
37677499,0
37677502#1,0
37677502#2,0
37678317#0,0
37678317#1,0
37678317#2,0
37678317#3,0
37678317#4,0
37678317#5,0
39646066,0
39647122,0
400626616#0,0
400626616#1,0
400626616#2,0
443523742#0,0
443523742#1,0
443523742#2,0
443523742#3,0
448925193#0,0
448925193#1,0
448925193#2,0
448925193#3,0
449874245#0,0
449874245#1,0
449874631#0,0
449874631#1,0
45237551#0,0
45237552#1,0
45451329#0,0
45451329#1,0
45451329#2,0
45451330,0
45451332#0,0
45451333#1,0
45451334,0
45451337#0,0
45451337#1,0
45451337#2,0
45451337#3,0
45451337#4,0
45451337#5,0
45451337#6,0
45451337#7,0
45451339#0,0
45451339#1,0
45451339#2,0
45451341,0
45451352,0
45451353,0
45451356#0,0
45451356#1,0
45451358#1,0
45451358#2,0
45451358#3,0
45451358#4,0
45451358#5,0
45451358#6,0
45451358#7,0
45451358#8,0
45451358#9,0
45451360,0
45451362#0,0
45451362#1,0
45451364#0,0
45451364#1,0
45451364#2,0
45451364#3,0
45451364#4,0
45451365,0
45451366,0
45451369#0,0
45451369#1,0
45451370,0
45451371#0,0
45451371#1,0
45451371#2,0
45451372,0
45451373#0,0
45451373#1,0
45451373#2,0
45451373#3,0
45451373#4,0
45451375,0
45513702#1,0
45513703,0
45513706#0,0
45513706#1,0
45513706#2,0
45513706#3,0
45513707#0,0
45513707#2,0
45513707#3,0
45513709#0,0
45513709#3,0
45513709#4,0
45513709#5,0
45513709#6,0
45513709#8,0
45513710#0,0
45513710#2,0
45513710#3,0
45513711#0,0
45513711#1,0
45513713,0
45513714#1,0
45513714#2,0
45513714#3,0
45513715,0
45513716#0,0
45513716#1,0
45513716#2,0
45513716#3,0
45513716#4,0
45513716#5,0
45513720#0,0
45513720#1,0
45513721,0
45513730#0,0
45513730#1,0
45513730#2,0
45513730#3,0
45513731,0
45513732,0
45513735,0
45513736,0
45513737#0,0
45513737#1,0
45513738#0,0
45513738#1,0
45513740#0,0
45513740#1,0
45513746#0,0
45513746#1,0
45513746#2,0
45513746#3,0
45513747,0
45513748,0
45513749,0
45513750,0
45513751,0
45513752#0,0
45513752#1,0
45513752#2,0
45513753,0
45513756#0,0
45513756#1,0
45513757#1,0
45513757#2,0
45579323#0,0
45579323#1,0
45579323#2,0
45579324#0,0
45579324#1,0
45579324#2,0
45579324#3,0
45579325#0,0
45579325#1,0
45579326#0,0
45579326#1,0
45579327#0,0
45579327#1,0
45579327#2,0
45579328#0,0
45579328#1,0
45579328#2,0
45579329,0
45579330#0,0
45579330#1,0
45579330#2,0
45579330#3,0
45579330#4,0
45579330#5,0
45579331#0,0
45579331#1,0
45579332#0,0
45579332#1,0
45579332#2,0
45579332#3,0
45579332#4,0
45579333#0,0
45579333#1,0
45579333#2,0
45579333#3,0
45579333#4,0
45579334#0,0
45579334#1,0
45579335,0
45579336#0,0
45579336#1,0
45579336#2,0
45579337#0,0
45579337#1,0
45579339#0,0
45579339#1,0
45579340#0,0
45579340#2,0
45579340#3,0
45579340#4,0
45579340#5,0
45579341#0,0
45579341#1,0
45579342#0,0
45579342#1,0
45579343,0
45579344,0
45579347#0,0
45579347#1,0
45579350#0,0
45579350#1,0
45579354#0,0
45579354#1,0
45579356,0
45579360#0,0
45579360#1,0
45579360#2,0
45579361,0
45579362#1,0
45579362#2,0
45579362#3,0
45579362#4,0
45579363,0
45579364#0,0
45579364#1,0
45579364#10,0
45579364#2,0
45579364#3,0
45579364#4,0
45579364#5,0
45579364#6,0
45579364#7,0
45579364#8,0
45579364#9,0
45579366#0,0
45579366#1,0
45579367#0,0
45579367#1,0
45579369#0,0
45579369#1,0
45579370#0,0
45579370#1,0
45579371#0,0
45579371#1,0
45579371#2,0
45579372,0
45579373,0
45579383#0,0
45579383#1,0
45579386#0,0
45579387,0
45579388#0,0
45579388#1,0
45579388#2,0
45579388#3,0
45579390#0,0
45579390#1,0
45579390#2,0
45579390#3,0
45579391#0,0
45579391#1,0
45581708#0,0
45581708#1,0
45581710,0
45581711#0,0
45581711#1,0
45581711#2,0
45581711#3,0
45581711#4,0
45581711#5,0
45581711#6,0
45581711#7,0
45581712#0,0
45581712#1,0
45581712#2,0
45581712#3,0
45581712#4,0
45581712#5,0
45581712#6,0
45581713,0
45581716#0,0
45581716#1,0
45581716#3,0
45581717#0,0
45581717#1,0
45581720,0
45581722,0
45581726#0,0
45581726#1,0
45645715,0
45645716#1,0
45645721#0,0
45645721#1,0
45645722#0,0
45645722#1,0
45645723#0,0
45645723#1,0
45645723#2,0
45645723#3,0
45645723#4,0
45645725,0
45645726#0,0
45645726#1,0
45645728,0
45645729#0,0
45645729#1,0
45645729#2,0
45645730#0,0
45645730#1,0
45645732,0
45645733#1,0
45645733#2,0
45645733#3,0
45645735#0,0
45645735#1,0
45645737#0,0
45645738#0,0
45645738#1,0
45645739,0
45645741,0
45682749#0,0
45682749#1,0
45682796#0,0
45682796#1,0
45682819,0
46888893#1,0
46888902,0
46888905#0,0
46888905#1,0
46888905#2,0
46889533,0
47356550#2,0
47356550#3,0
47356550#4,0
47356550#5,0
47356550#6,0
47356550#7,0
473600246,0
47902319#3,0
47902319#4,0
47902319#5,0
47902319#6,0
47975273#0,0
47975273#1,0
47975273#2,0
47975273#3,0
47975273#4,0
47975273#5,0
47975273#6,0
47976119,0
47977032#0,0
47977032#1,0
47977032#2,0
47977032#3,0
47977032#4,0
47977032#5,0
47977034#0,0
47977034#1,0
47977034#10,0
47977034#11,0
47977034#12,0
47977034#13,0
47977034#2,0
47977034#3,0
47977034#4,0
47977034#5,0
47977034#6,0
47977034#7,0
47977034#8,0
47977034#9,0
47977035,0
49014714#0,0
49014714#1,0
49014714#2,0
49014714#3,0
49014715#0,0
49014715#1,0
49014845#0,0
49014845#1,0
49014845#2,0
49070495,0
49070499#0,0
49070499#1,0
49070499#2,0
49070499#3,0
49070499#4,0
49070499#5,0
49070499#6,0
49070499#7,0
49070499#8,0
49070510#2,0
49070522,0
49070536,0
49070556#0,0
490981137#0,0
491903033#0,0
491903033#1,0
491903033#2,0
491903034,0
493667733#8,0
493667733#9,0
493667735,0
493677183#0,0
493677183#1,0
493677183#2,0
493677183#3,0
493677184#3,0
493677185#1,0
493677185#2,0
493677185#3,0
493680134,0
496438775#0,0
496438775#1,0
496438775#2,0
497195474,0
499341007#0,0
499341007#1,0
501772045#0,0
501772045#1,0
501772045#2,0
501772045#3,0
501772048#0,0
501772048#1,0
501772049,0
501772050,0
501772051#0,0
501772051#1,0
501772051#2,0
501772052,0
504236581#0,0
504236581#1,0
507057657#0,0
507057657#1,0
51420437#0,0
51420437#1,0
51420437#2,0
51420437#3,0
51420437#4,0
51420437#5,0
51420439#0,0
51420439#1,0
51420439#2,0
51420447#0,0
51420447#1,0
51420447#2,0
51420447#3,0
51420447#4,0
51422978#1,0
51422979,0
51422981,0
51422982#2,0
51422982#3,0
51422982#4,0
51422982#5,0
51422983,0
51422989#1,0
51422989#2,0
51422989#3,0
51422989#4,0
51422990,0
51422994#0,0
51422994#1,0
51424294,0
51424295#0,0
51424297,0
51424299,0
51424300#0,0
51424300#1,0
51424785,0
51424786,0
51424789,0
51424790#0,0
51424790#1,0
51424790#2,0
51424790#3,0
51424790#4,0
51424791#0,0
51425438#0,0
51425438#1,0
51425439,0
51425440,0
51426387,0
51426389,0
51426390#1,0
51426390#2,0
51426390#3,0
51426390#4,0
51426393,0
51426400#0,0
51426400#1,0
51426404#0,0
51426404#1,0
51426404#2,0
51426405#1,0
51426407,0
515764904#0,0
515764904#1,0
515764904#2,0
515764906,0
515764908,0
51819618#0,0
51819618#1,0
51819619#0,0
51819619#1,0
51819619#2,0
51819631#0,0
51819631#1,0
51819631#2,0
51819631#3,0
51819631#4,0
51819634,0
51819641#0,0
51819641#1,0
51819645#1,0
51819645#2,0
51819645#3,0
51819645#4,0
51820116,0
524924833#0,0
524924833#1,0
531698015,0
560392432,0
560405275,0
560405276#0,0
560405276#1,0
560405276#2,0
560405277,0
560405278#0,0
560405278#1,0
560405278#2,0
560405278#3,0
560405279,0
560405281#0,0
560405281#1,0
560405284#0,0
560405284#1,0
560405284#2,0
560405284#3,0
560405286,0
560405287,0
560457874,0
560457875#0,0
560457875#1,0
560457877,0
560457878#0,0
560457878#1,0
560457880,0
560460083#0,0
560460083#1,0
560460084#0,0
560460084#1,0
560460085#0,0
560460085#1,0
560460086,0
560460087#0,0
560460087#1,0
560460088,0
560460089,0
560460090,0
560460091#0,0
560460091#1,0
560460092,0
560460093#0,0
560460093#1,0
560460094,0
560460095,0
560460096,0
560460097,0
560460099,0
560460101,0
560460104,0
560460106,0
560464806#0,0
560464806#1,0
560464813#0,0
560464813#1,0
560464813#2,0
560464813#3,0
560464816,0
560464825,0
560464826#0,0
560464826#1,0
560464826#10,0
560464826#11,0
560464826#12,0
560464826#13,0
560464826#14,0
560464826#2,0
560464826#3,0
560464826#4,0
560464826#5,0
560464826#6,0
560464826#7,0
560464826#8,0
560464826#9,0
560464828#0,0
560464828#1,0
560464835,0
560464836#0,0
560464836#1,0
560464836#2,0
560464838#1,0
560464839,0
560464840#0,0
560464840#1,0
560464842,0
560464843,0
560464844,0
560464845,0
560464846#0,0
560464846#1,0
560464847#0,0
560464847#1,0
560464848#0,0
560464848#1,0
560464849#0,0
560464849#1,0
560464850#0,0
560464850#1,0
560464851#0,0
560464851#1,0
560464852,0
560467902,0
560467905,0
560467907,0
560467910,0
560467912,0
560467915,0
560467917#0,0
560467917#1,0
560467947#0,0
560467947#1,0
560467948#1,0
560467949,0
560467950,0
560467951#0,0
560467951#1,0
560467952#0,0
560467952#1,0
560467953#0,0
560467953#1,0
560467954,0
560467956#0,0
560467956#1,0
560467958,0
560467959,0
560467960,0
560467961,0
560467962,0
560471260,0
560471263,0
560471266,0
560471269#0,0
560471269#1,0
560471269#2,0
560471269#3,0
560655929#0,0
560655929#1,0
560655932#0,0
560655932#1,0
560655934#0,0
560655934#1,0
560655934#2,0
560655937#0,0
560655937#1,0
560655937#2,0
560655937#3,0
561099485,0
561099486,0
561099487,0
561099489,0
561099490,0
561099491,0
561099492#0,0
561099492#1,0
561116425,0
569979640,0
57774052#2,0
57774068#0,0
57774068#1,0
57774068#2,0
57774068#3,0
57774068#4,0
57774068#5,0
57774068#6,0
57774068#7,0
57774068#8,0
57774068#9,0
57774103#0,0
57774103#1,0
57774118#0,0
57774118#2,0
57774147,0
59089499#0,0
59089499#1,0
59089501,0
59089502,0
59089505#0,0
59089505#1,0
59089505#2,0
59089507#1,0
59089507#3,0
59089509,0
59089510#0,0
59089510#1,0
59089510#2,0
59089511,0
59089512#0,0
59089512#1,0
59089512#2,0
59089514#0,0
59089514#1,0
59089515,0
59089517#0,0
59089517#1,0
59089519#0,0
59089519#1,0
59089521#2,0
59089521#3,0
59089521#4,0
59089521#5,0
59089521#6,0
59089523,0
59089524#0,0
59089524#1,0
59089524#2,0
59089524#3,0
59089524#4,0
59089524#5,0
59089524#6,0
59089525#0,0
59089525#1,0
59089525#2,0
59089525#3,0
59089525#4,0
59089525#5,0
59089529#0,0
59089529#1,0
59089529#2,0
59089529#3,0
59089529#4,0
59089531#0,0
59089531#1,0
59089531#2,0
59089531#3,0
59089531#4,0
59089531#5,0
59089533#0,0
59089533#1,0
59089533#2,0
59089533#3,0
59089533#4,0
59089533#5,0
59089534#2,0
59089534#3,0
59089534#4,0
59089534#5,0
59089534#6,0
59089534#7,0
59089535#0,0
59089535#1,0
59089535#2,0
59089535#3,0
59089535#4,0
59089535#5,0
59089535#6,0
59089536#0,0
59089536#1,0
59089536#2,0
59089538#0,0
59089538#1,0
59089538#2,0
59089538#3,0
59089538#4,0
59089538#5,0
59089538#6,0
59089538#7,0
59089538#8,0
59089538#9,0
59089540#0,0
59089540#1,0
59089542,0
59089543,0
59089546#0,0
59089546#1,0
59089546#2,0
59089546#3,0
59089546#4,0
59089547#4,0
59089547#5,0
59089547#6,0
59089549#0,0
59089549#1,0
59089549#2,0
59089549#3,0
59089551#2,0
59089551#3,0
59089551#4,0
59089551#5,0
59089551#6,0
59089553,0
59089563#0,0
59089563#1,0
59089563#2,0
59089563#3,0
59089565#0,0
59089565#1,0
59089567#0,0
59089567#1,0
59089568#0,0
59089568#1,0
59089569,0
59089572#0,0
59089572#1,0
59089572#2,0
59089572#3,0
59089572#4,0
59089572#5,0
59089573#0,0
59089573#1,0
59089574#0,0
59089574#1,0
59089575#0,0
59089575#1,0
59089575#2,0
59089575#3,0
59089575#4,0
59089575#5,0
59089575#6,0
59089577,0
59089579#0,0
59089579#1,0
59089580#1,0
59089580#2,0
59089580#3,0
59089582#0,0
59089582#1,0
59089582#2,0
59097115,0
59097412#0,0
59097412#1,0
59097412#2,0
59097412#3,0
59097412#4,0
59097412#5,0
59097412#6,0
59097412#7,0
59097412#8,0
59097747,0
59173965,0
59173966#0,0
59173966#1,0
59173968#0,0
59173968#1,0
59173969,0
59173970,0
59173973#0,0
59173976#0,0
59173976#1,0
59173977,0
59173979#0,0
59173979#1,0
59173980,0
59173982,0
59173983#0,0
59173983#1,0
59173983#2,0
59173983#3,0
59173984#0,0
59173986,0
59173988#0,0
59173988#1,0
59173990,0
59173991#0,0
59173993,0
59173994,0
59173997#0,0
59173997#1,0
59173998#0,0
59173998#1,0
59173998#2,0
59173999#0,0
59173999#1,0
59173999#2,0
59174000#0,0
59174001#0,0
59174001#1,0
59174002#0,0
59174002#1,0
59174002#2,0
59174002#3,0
59174002#4,0
59174004,0
59174005#0,0
59174005#1,0
59174006#0,0
59174006#1,0
59174007,0
59174012#0,0
59174012#1,0
59174013#0,0
59174013#1,0
59174013#2,0
59174013#3,0
59174013#4,0
59174014#0,0
59174014#1,0
59174014#2,0
59174014#3,0
59174014#5,0
59174015#0,0
59174015#1,0
59174015#2,0
59174017#1,0
59174018#0,0
59174018#1,0
59174018#2,0
59174019#0,0
59174019#1,0
59174021,0
59174022#1,0
59174022#2,0
59174023,0
59174025#1,0
59174025#2,0
59174025#3,0
59174025#4,0
59174025#5,0
59174026#1,0
59174026#2,0
59174026#3,0
59174030#0,0
59174030#1,0
59174031,0
59174032#0,0
59174032#1,0
59174032#2,0
59174033,0
59174035#0,0
59174035#1,0
59174036,0
59174037,0
59174039#0,0
59174039#1,0
59174040#0,0
59174040#1,0
59174041#0,0
59174041#1,0
59174042,0
59174043,0
59174046,0
59174047#0,0
59174047#1,0
59174048#0,0
59174048#1,0
59174049,0
59174051,0
59174052#0,0
59174052#1,0
59174052#2,0
59174052#3,0
59174053#0,0
59174053#1,0
59174053#2,0
59174055#0,0
59174055#1,0
59174055#2,0
59174056,0
59174059,0
59174060#0,0
59174060#1,0
59174060#2,0
59174060#3,0
59174060#4,0
59174060#5,0
59174060#6,0
59174060#7,0
59174062,0
59174063,0
59174064#0,0
59174064#1,0
59174064#2,0
59174064#3,0
59174065#1,0
59174066,0
59174067#0,0
59174067#1,0
59174067#2,0
59174067#3,0
59174067#4,0
59174067#5,0
59174067#6,0
59174067#7,0
59301973#0,0
59301973#1,0
59301975,0
59301977,0
59301979#2,0
59301982#0,0
59301982#1,0
59301982#2,0
59301983,0
59301986#0,0
59301986#1,0
602718764#0,0
602718764#1,0
602718764#2,0
602720498,0
602720499#0,0
602720499#1,0
602720499#2,0
602724146#1,0
602724147,0
602725137#0,0
602725137#1,0
61888691#0,0
61888691#1,0
61888691#2,0
61888695#0,0
61888695#1,0
61888697#0,0
61888698,0
61888699,0
61888706#0,0
61888706#1,0
61888708,0
61888714#1,0
61888714#2,0
61888714#3,0
61888714#4,0
61888714#5,0
61888720#0,0
61888720#1,0
61888734,0
629294102,0
661523109,0
661523110,0
661523112,0
661523117#0,0
661523117#1,0
661523117#2,0
661523117#3,0
661523122#0,0
661523124,0
665636811,0
68572389#0,0
68572389#1,0
700053674#0,0
700053674#1,0
700053674#2,0
700058010,0
700067364,0
700067978#1,0
700168757#0,0
700169346,0
700169347#0,0
714995292#0,0
714995292#1,0
714995292#2,0
714995292#3,0
714995293,0
720206106#0,0
720206972#0,0
720206972#1,0
720296352,0
720297127#0,0
722261975,0
722261977#1,0
722261978,0
722261984,0
722261985,0
722261986,0
722261988#0,0
722261988#1,0
722261988#2,0
722261989,0
722261990,0
722263984#0,0
722263984#1,0
722263985,0
722263986#0,0
722263987#0,0
722263988#0,0
722263988#1,0
722263988#2,0
722263988#3,0
722263988#4,0
722263988#5,0
722263989#0,0
722263989#1,0
722263989#2,0
722263989#3,0
722263989#4,0
722263990,0
722263991#0,0
722263992#0,0
722263992#1,0
722263993,0
729535924,0
729535925#0,0
729535925#1,0
729535925#2,0
729535925#3,0
729535927,0
738903679,0
738904602#0,0
738904602#1,0
739121679#0,0
739121679#1,0
739648813#0,0
739648813#1,0
739648813#2,0
739648813#3,0
739648813#4,0
739648813#5,0
739648813#6,0
739648813#7,0
75896233#0,0
75896233#1,0
75896233#2,0
75896233#3,0
761939845#0,0
761939845#1,0
761939845#2,0
761939846#0,0
761939846#1,0
778616424,0
778616425#0,0
778616425#1,0
778616425#2,0
779517000,0
785592245#0,0
785592245#1,0
785592245#2,0
790774340,0
790774351#0,0
790774351#1,0
790786465,0
790793784#0,0
790793784#1,0
790793784#2,0
790793784#3,0
790793784#4,0
790793785#0,0
790793786,0
790793787#0,0
790793787#1,0
790793788,0
790793789,0
790793790#0,0
790793790#1,0
790793792#0,0
790793792#3,0
790793792#4,0
790793792#5,0
790793793,0
790793794#0,0
790793795#0,0
790793795#1,0
790793796,0
790793797,0
790793798,0
790793799,0
790793800,0
790793801,0
790793803,0
790793804,0
792271493#0,0
792271494,0
853245969,0
853245970#0,0
853245970#1,0
853245970#2,0
853245971,0
853245972,0
855833926,0
855833928,0
855833929,0
855833931,0
855833934,0
858345409#0,0
858345409#1,0
858345409#2,0
858345410#0,0
858345410#1,0
858733525,0
859989857,0
861120218,0
861120220,0
861120223,0
861120224,0
861730809,0
878683414#1,0
878683416#1,0
878683417,0
878683424#0,0
878683424#1,0
88410574#0,0
88410574#1,0
88410574#2,0
88410574#4,0
88410608,0
88410641#0,0
88410641#1,0
88410641#3,0
88410641#4,0
88410641#5,0
88410641#6,0
88410644,0
88719988,0
88720011#1,0
88720011#2,0
88720011#3,0
88720011#4,0
88720011#5,0
88720011#6,0
88720011#7,0
88720059,0
88720073#0,0
88720073#1,0
88720073#2,0
88720075,0
88720084#0,0
896660335#0,0
896660335#1,0
896660335#2,0
896660335#3,0
906981738,0
909377210,0
91382813#0,0
91382813#1,0
91382813#2,0
91382820,0
914200996#0,0
914200996#1,0
926871547#0,0
926871547#1,0
926871548#0,0
926871548#1,0
926871549#0,0
926871549#1,0
931776790#0,0
931776790#1,0
931776790#2,0
931776791,0
931776792,0
931776793,0
931776794#0,0
931776794#1,0
931776794#2,0
931776795#0,0
931776795#1,0
934289748,0
934289749,0
934295826,0
934545707,0
935098228#0,0
935098229,0
935098237#0,0
935098237#1,0
935560668#0,0
935560668#1,0
935926443,0
935926904#0,0
935926904#1,0
937819130,0
941060885#0,0
941060885#1,0
941060885#2,0
941060885#3,0
941062340,0
943977407,0
943977409#0,0
943977409#1,0
943977410#0,0
943977410#1,0
943977410#2,0
943977411#0,0
943977411#1,0
956323340,0
956323341#0,0
956323341#1,0
956323341#2,0
956323341#3,0
956323341#4,0
956323342#0,0
956323342#1,0
956323342#2,0
956323343,0
956323344#0,0
956323344#1,0
956323345#0,0
956323345#1,0
956323345#2,0
956323345#3,0
956323346#0,0
956323346#1,0
956323347,0
967027438,0
