episode,instability_humans,instability_CAVs,avg_time_lost
5810,0,33,44.24
5815,0,34,44.0
5820,0,31,44.17
5825,0,35,44.06
5830,0,41,44.13
5835,0,40,44.01
5840,0,37,43.69
5845,0,38,43.6
5850,0,43,43.96
5855,0,51,43.94
5860,0,52,43.870000000000005
5865,0,48,44.5
5870,0,28,43.64
5875,0,29,44.51
5880,0,40,43.79
5885,0,43,43.84
5890,0,35,43.53
5895,0,41,44.14
5900,0,38,43.87
5905,0,40,44.080000000000005
5910,0,51,43.83
5915,0,48,43.75
5920,0,45,43.71
5925,0,36,43.89
5930,0,32,44.23
5935,0,36,44.010000000000005
5940,0,36,43.96
5945,0,33,44.19
5950,0,41,43.74
5955,0,41,44.07
5960,0,39,44.06
5965,0,46,43.800000000000004
5970,0,51,43.480000000000004
5975,0,42,44.120000000000005
5980,0,33,43.74
5985,0,40,43.76
5990,0,47,43.72
5995,0,52,43.88
6000,0,49,44.2
6005,0,26,44.32
6010,0,0,44.32
6015,0,0,44.32
6020,0,0,44.32
6025,0,0,44.32
6030,0,0,44.32
6035,0,0,44.32
6040,0,0,44.32
6045,0,0,44.32
6050,0,0,44.32
6055,0,0,44.32
6060,0,0,44.32
6065,0,0,44.32
6070,0,0,44.32
6075,0,0,44.32
6080,0,0,44.32
6085,0,0,44.32
6090,0,0,44.32
6095,0,0,44.32
6100,0,0,44.32
